,Channel,Content,Date Sent,Timestamp
585,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4291,7/20/2021 14:04, 7/20/2021 10:04:01 AM
586,TickTools S&P500, top 43 percentile buyer Exhaustion confirmed at: 4264,7/20/2021 13:32, 7/20/2021 09:32:01 AM
587,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4258.75,7/20/2021 13:14, 7/20/2021 09:14:02 AM
588,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33956,7/20/2021 12:55, 7/20/2021 08:55:01 AM
589,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34062,7/20/2021 11:31, 7/20/2021 07:31:02 AM
590,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33965,7/20/2021 10:53, 7/20/2021 06:53:01 AM
591,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33984,7/20/2021 9:48, 7/20/2021 05:48:01 AM
592,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34035,7/20/2021 9:05, 7/20/2021 05:05:05 AM
593,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34033,7/20/2021 8:11, 7/20/2021 04:11:02 AM
594,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4276.50,7/20/2021 7:16, 7/20/2021 03:16:01 AM
595,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34090,7/20/2021 7:16, 7/20/2021 03:16:01 AM
596,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33869,7/20/2021 3:42, 7/19/2021 11:42:02 PM
597,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4257.50,7/20/2021 3:42, 7/19/2021 11:42:01 PM
598,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4258.75,7/20/2021 3:38, 7/19/2021 11:38:02 PM
599,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4261,7/20/2021 3:37, 7/19/2021 11:37:01 PM
600,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33944,7/20/2021 3:29, 7/19/2021 11:29:01 PM
601,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 33798,7/19/2021 19:54, 7/19/2021 03:54:01 PM
602,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4238.25,7/19/2021 19:41, 7/19/2021 03:41:02 PM
603,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 33760,7/19/2021 19:41, 7/19/2021 03:41:01 PM
604,TickTools S&P500, top 18 percentile seller Exhaustion confirmed at: 4227.25,7/19/2021 19:24, 7/19/2021 03:24:01 PM
605,TickTools S&P500, top 20 percentile seller Exhaustion confirmed at: 4225.50,7/19/2021 18:56, 7/19/2021 02:56:00 PM
606,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33638,7/19/2021 18:39, 7/19/2021 02:39:01 PM
607,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4237,7/19/2021 18:21, 7/19/2021 02:21:01 PM
608,TickTools S&P500, X-TICK top 7 percentile buyer capitulation X-TICK confirmed at: 4235.50,7/19/2021 18:05, 7/19/2021 02:05:01 PM
609,TickTools S&P500, top 24 percentile seller Exhaustion confirmed at: 4226,7/19/2021 17:45, 7/19/2021 01:45:01 PM
610,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4229,7/19/2021 17:26, 7/19/2021 01:26:01 PM
611,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33664,7/19/2021 17:26, 7/19/2021 01:26:01 PM
612,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 33726,7/19/2021 17:01, 7/19/2021 01:01:00 PM
613,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33635,7/19/2021 16:50, 7/19/2021 12:50:01 PM
614,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4228.50,7/19/2021 16:43, 7/19/2021 12:43:01 PM
615,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4232.25,7/19/2021 16:41, 7/19/2021 12:41:02 PM
616,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33681,7/19/2021 16:40, 7/19/2021 12:40:02 PM
617,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4232.75,7/19/2021 16:40, 7/19/2021 12:40:00 PM
618,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4235.50,7/19/2021 16:32, 7/19/2021 12:32:01 PM
619,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4236,7/19/2021 16:31, 7/19/2021 12:31:01 PM
620,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4238.50,7/19/2021 16:22, 7/19/2021 12:22:01 PM
621,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 33713,7/19/2021 16:16, 7/19/2021 12:16:01 PM
622,TickTools S&P500, top 30 percentile seller Exhaustion confirmed at: 4242.50,7/19/2021 16:07, 7/19/2021 12:07:01 PM
623,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4242.50,7/19/2021 16:06, 7/19/2021 12:06:01 PM
624,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4243.50,7/19/2021 16:04, 7/19/2021 12:04:01 PM
625,TickTools S&P500, top 19 percentile buyer Exhaustion confirmed at: 4258,7/19/2021 15:59, 7/19/2021 11:59:00 AM
626,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 33881,7/19/2021 15:46, 7/19/2021 11:46:00 AM
627,TickTools S&P500, top 40 percentile buyer Exhaustion confirmed at: 4257.50,7/19/2021 15:35, 7/19/2021 11:35:00 AM
628,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4234.25,7/19/2021 14:18, 7/19/2021 10:18:01 AM
629,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4238.50,7/19/2021 14:16, 7/19/2021 10:16:00 AM
630,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4261,7/19/2021 13:34, 7/19/2021 09:34:01 AM
631,TickTools S&P500, X-TICK top 1 percentile seller capitulation X-TICK confirmed at: 4263,7/19/2021 13:32, 7/19/2021 09:32:00 AM
632,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4262.50,7/19/2021 13:11, 7/19/2021 09:11:01 AM
633,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4263.75,7/19/2021 12:17, 7/19/2021 08:17:01 AM
634,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34054,7/19/2021 12:16, 7/19/2021 08:16:01 AM
635,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34067,7/19/2021 11:48, 7/19/2021 07:48:01 AM
636,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4266.75,7/19/2021 11:48, 7/19/2021 07:48:00 AM
637,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4268.50,7/19/2021 11:44, 7/19/2021 07:44:00 AM
638,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4278.25,7/19/2021 11:28, 7/19/2021 07:28:00 AM
639,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4283.50,7/19/2021 10:16, 7/19/2021 06:16:01 AM
640,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4285,7/19/2021 8:57, 7/19/2021 04:57:00 AM
641,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4286.75,7/19/2021 8:40, 7/19/2021 04:40:00 AM
642,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4293.50,7/19/2021 8:36, 7/19/2021 04:36:02 AM
643,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34275,7/19/2021 8:36, 7/19/2021 04:36:01 AM
644,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34369,7/19/2021 8:02, 7/19/2021 04:02:01 AM
645,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4295.50,7/19/2021 7:36, 7/19/2021 03:36:01 AM
646,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34327,7/19/2021 7:33, 7/19/2021 03:33:01 AM
647,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34353,7/19/2021 7:09, 7/19/2021 03:09:01 AM
648,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4297.50,7/19/2021 0:46, 7/18/2021 08:46:01 PM
649,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4303.50,7/18/2021 23:35, 7/18/2021 07:35:03 PM
650,TickTools S&P500, top 47 percentile buyer Exhaustion confirmed at: 4324.75,7/16/2021 19:36, 7/16/2021 03:36:05 PM
651,TickTools S&P500, top 38 percentile seller Exhaustion confirmed at: 4321.75,7/16/2021 19:07, 7/16/2021 03:07:07 PM
652,TickTools S&P500, top 49 percentile seller Exhaustion confirmed at: 4331.75,7/16/2021 18:04, 7/16/2021 02:04:05 PM
653,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4335.50,7/16/2021 17:43, 7/16/2021 01:43:05 PM
654,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4334,7/16/2021 15:17, 7/16/2021 11:17:06 AM
655,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4335.25,7/16/2021 15:07, 7/16/2021 11:07:08 AM
656,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34713,7/16/2021 14:31, 7/16/2021 10:31:04 AM
657,TickTools S&P500, top 57 percentile seller Exhaustion confirmed at: 4336.50,7/16/2021 14:28, 7/16/2021 10:28:04 AM
658,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4338.50,7/16/2021 14:25, 7/16/2021 10:25:04 AM
659,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4344.25,7/16/2021 14:22, 7/16/2021 10:22:06 AM
660,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4348.75,7/16/2021 14:11, 7/16/2021 10:11:04 AM
661,TickTools S&P500, X-TICK top 9 percentile buyer capitulation X-TICK confirmed at: 4365.75,7/16/2021 13:33, 7/16/2021 09:33:04 AM
662,TickTools S&P500, top 51 percentile buyer Exhaustion confirmed at: 4345,7/15/2021 18:53, 7/15/2021 02:53:05 PM
663,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4335.75,7/15/2021 17:46, 7/15/2021 01:46:04 PM
664,TickTools S&P500, top 20 percentile seller Exhaustion confirmed at: 4337.25,7/15/2021 17:37, 7/15/2021 01:37:04 PM
665,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34751,7/15/2021 17:36, 7/15/2021 01:36:04 PM
666,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4337.25,7/15/2021 17:36, 7/15/2021 01:36:05 PM
667,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4338.75,7/15/2021 17:33, 7/15/2021 01:33:05 PM
668,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34776,7/15/2021 17:20, 7/15/2021 01:20:05 PM
669,TickTools S&P500, top 26 percentile seller Exhaustion confirmed at: 4342.75,7/15/2021 17:17, 7/15/2021 01:17:04 PM
670,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4342.75,7/15/2021 17:15, 7/15/2021 01:15:04 PM
671,TickTools S&P500, top 54 percentile seller Exhaustion confirmed at: 4347.25,7/15/2021 17:04, 7/15/2021 01:04:05 PM
672,TickTools S&P500, top 55 percentile buyer Exhaustion confirmed at: 4349.25,7/15/2021 16:17, 7/15/2021 12:17:04 PM
673,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4348,7/15/2021 16:08, 7/15/2021 12:08:04 PM
674,TickTools S&P500, top 68 percentile buyer Exhaustion confirmed at: 4355,7/15/2021 14:53, 7/15/2021 10:53:04 AM
675,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4347.75,7/15/2021 14:46, 7/15/2021 10:46:04 AM
676,TickTools S&P500, top 43 percentile seller Exhaustion confirmed at: 4353,7/15/2021 13:32, 7/15/2021 09:32:04 AM
677,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34670,7/15/2021 7:29, 7/15/2021 03:29:05 AM
678,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4365.75,7/14/2021 19:31, 7/14/2021 03:31:03 PM
679,TickTools S&P500, top 51 percentile buyer Exhaustion confirmed at: 4376.25,7/14/2021 19:11, 7/14/2021 03:11:04 PM
680,TickTools S&P500, top 39 percentile seller Exhaustion confirmed at: 4369,7/14/2021 18:07, 7/14/2021 02:07:04 PM
681,TickTools S&P500, top 49 percentile buyer Exhaustion confirmed at: 4370.25,7/14/2021 17:51, 7/14/2021 01:51:04 PM
682,TickTools S&P500, top 42 percentile buyer Exhaustion confirmed at: 4366.50,7/14/2021 16:10, 7/14/2021 12:10:04 PM
683,TickTools S&P500, top 25 percentile seller Exhaustion confirmed at: 4356.25,7/14/2021 15:45, 7/14/2021 11:45:04 AM
684,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4361.50,7/14/2021 15:40, 7/14/2021 11:40:03 AM
685,TickTools S&P500, top 38 percentile seller Exhaustion confirmed at: 4370,7/14/2021 15:15, 7/14/2021 11:15:03 AM
686,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34774,7/14/2021 15:11, 7/14/2021 11:11:03 AM
687,TickTools S&P500, top 56 percentile seller Exhaustion confirmed at: 4377.50,7/14/2021 13:54, 7/14/2021 09:54:03 AM
688,TickTools S&P500, X-TICK top 12 percentile buyer capitulation X-TICK confirmed at: 4383,7/14/2021 13:33, 7/14/2021 09:33:04 AM
689,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4379.25,7/14/2021 12:55, 7/14/2021 08:55:04 AM
690,TickTools S&P500, top 27 percentile seller Exhaustion confirmed at: 4360.50,7/13/2021 19:13, 7/13/2021 03:13:03 PM
691,TickTools S&P500, top 33 percentile seller Exhaustion confirmed at: 4367.25,7/13/2021 17:22, 7/13/2021 01:22:03 PM
692,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34769,7/13/2021 17:20, 7/13/2021 01:20:03 PM
693,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4371.25,7/13/2021 17:18, 7/13/2021 01:18:04 PM
694,TickTools S&P500, top 67 percentile buyer Exhaustion confirmed at: 4381.25,7/13/2021 15:40, 7/13/2021 11:40:03 AM
695,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34818,7/13/2021 13:59, 7/13/2021 09:59:03 AM
696,TickTools S&P500, top 41 percentile seller Exhaustion confirmed at: 4367,7/13/2021 13:32, 7/13/2021 09:32:03 AM
697,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34844,7/13/2021 13:24, 7/13/2021 09:24:03 AM
698,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4367.25,7/13/2021 13:24, 7/13/2021 09:24:03 AM
699,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34753,7/13/2021 12:31, 7/13/2021 08:31:03 AM
700,TickTools S&P500, top 67 percentile buyer Exhaustion confirmed at: 4376.25,7/12/2021 18:35, 7/12/2021 02:35:05 PM
701,TickTools S&P500, top 41 percentile seller Exhaustion confirmed at: 4369.75,7/12/2021 14:52, 7/12/2021 10:52:02 AM
702,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34834,7/12/2021 13:54, 7/12/2021 09:54:02 AM
703,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34814,7/12/2021 13:50, 7/12/2021 09:50:02 AM
704,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34790,7/12/2021 13:47, 7/12/2021 09:47:02 AM
705,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34772,7/12/2021 13:39, 7/12/2021 09:39:02 AM
706,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34744,7/12/2021 13:37, 7/12/2021 09:37:03 AM
707,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34660,7/12/2021 8:10, 7/12/2021 04:10:02 AM
708,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34566,7/12/2021 7:52, 7/12/2021 03:52:02 AM
709,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4341.75,7/12/2021 7:52, 7/12/2021 03:52:02 AM
710,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34603,7/12/2021 7:46, 7/12/2021 03:46:02 AM
711,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34616,7/12/2021 7:40, 7/12/2021 03:40:03 AM
712,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4346.50,7/12/2021 7:40, 7/12/2021 03:40:02 AM
713,TickTools S&P500, top 51 percentile seller Exhaustion confirmed at: 4345.75,7/9/2021 15:01, 7/09/2021 11:01:04 AM
714,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34668,7/9/2021 13:58, 7/09/2021 09:58:04 AM
715,TickTools S&P500, X-TICK top 3 percentile buyer capitulation X-TICK confirmed at: 4334,7/9/2021 13:35, 7/09/2021 09:35:04 AM
716,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4296.75,7/8/2021 19:51, 7/08/2021 03:51:05 PM
717,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34178,7/8/2021 19:51, 7/08/2021 03:51:04 PM
718,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4302,7/8/2021 19:48, 7/08/2021 03:48:04 PM
719,TickTools S&P500, X-TICK top 11 percentile seller capitulation X-TICK confirmed at: 4305.75,7/8/2021 19:42, 7/08/2021 03:42:05 PM
720,TickTools S&P500, top 29 percentile buyer Exhaustion confirmed at: 4309.25,7/8/2021 19:26, 7/08/2021 03:26:04 PM
721,TickTools S&P500, top 29 percentile buyer Exhaustion confirmed at: 4308.50,7/8/2021 19:22, 7/08/2021 03:22:12 PM
722,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4301.25,7/8/2021 19:17, 7/08/2021 03:17:04 PM
723,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4305,7/8/2021 18:29, 7/08/2021 02:29:04 PM
724,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34301,7/8/2021 17:12, 7/08/2021 01:12:05 PM
725,TickTools S&P500, top 51 percentile seller Exhaustion confirmed at: 4311.50,7/8/2021 16:26, 7/08/2021 12:26:05 PM
726,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4317.50,7/8/2021 16:03, 7/08/2021 12:03:05 PM
727,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34260,7/8/2021 15:22, 7/08/2021 11:22:04 AM
728,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4302.25,7/8/2021 15:19, 7/08/2021 11:19:04 AM
729,TickTools S&P500, top 32 percentile buyer Exhaustion confirmed at: 4297,7/8/2021 14:33, 7/08/2021 10:33:05 AM
730,TickTools S&P500, top 51 percentile buyer Exhaustion confirmed at: 4296.50,7/8/2021 14:11, 7/08/2021 10:11:04 AM
731,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34252,7/8/2021 14:00, 7/08/2021 10:00:05 AM
732,TickTools S&P500, X-TICK top  percentile seller capitulation X-TICK confirmed at: 4288.75,7/8/2021 13:32, 7/08/2021 09:32:04 AM
733,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4296,7/8/2021 13:31, 7/08/2021 09:31:37 AM
734,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4286.50,7/8/2021 13:10, 7/08/2021 09:10:04 AM
735,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34131,7/8/2021 12:33, 7/08/2021 08:33:04 AM
736,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4291.50,7/8/2021 12:25, 7/08/2021 08:25:04 AM
737,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4279.25,7/8/2021 12:12, 7/08/2021 08:12:06 AM
738,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34004,7/8/2021 12:12, 7/08/2021 08:12:06 AM
739,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34017,7/8/2021 12:10, 7/08/2021 08:10:04 AM
740,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4297,7/8/2021 11:01, 7/08/2021 07:01:04 AM
741,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4294.25,7/8/2021 10:59, 7/08/2021 06:59:04 AM
742,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4291.50,7/8/2021 10:52, 7/08/2021 06:52:05 AM
743,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4280.25,7/8/2021 10:21, 7/08/2021 06:21:04 AM
744,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34017,7/8/2021 10:21, 7/08/2021 06:21:03 AM
745,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4283,7/8/2021 10:18, 7/08/2021 06:18:04 AM
746,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34029,7/8/2021 10:18, 7/08/2021 06:18:04 AM
747,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4286.50,7/8/2021 10:16, 7/08/2021 06:16:06 AM
748,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4287.75,7/8/2021 10:11, 7/08/2021 06:11:04 AM
749,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4295.50,7/8/2021 10:01, 7/08/2021 06:01:04 AM
750,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34120,7/8/2021 10:01, 7/08/2021 06:01:04 AM
751,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34119,7/8/2021 9:23, 7/08/2021 05:23:05 AM
752,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4296.25,7/8/2021 9:23, 7/08/2021 05:23:03 AM
753,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4300.75,7/8/2021 9:21, 7/08/2021 05:21:05 AM
754,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4304.50,7/8/2021 8:28, 7/08/2021 04:28:04 AM
755,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4307.25,7/8/2021 7:53, 7/08/2021 03:53:05 AM
756,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34163,7/8/2021 7:52, 7/08/2021 03:52:05 AM
757,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4308.25,7/8/2021 7:47, 7/08/2021 03:47:05 AM
758,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4312,7/8/2021 7:46, 7/08/2021 03:46:05 AM
759,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4314,7/8/2021 7:44, 7/08/2021 03:44:04 AM
760,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4316,7/8/2021 7:34, 7/08/2021 03:34:04 AM
761,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4322.25,7/8/2021 7:06, 7/08/2021 03:06:04 AM
762,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4323.75,7/8/2021 7:05, 7/08/2021 03:05:04 AM
763,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34313,7/8/2021 6:59, 7/08/2021 02:59:05 AM
764,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34338,7/8/2021 6:50, 7/08/2021 02:50:03 AM
765,TickTools S&P500, top 34 percentile buyer Exhaustion confirmed at: 4353.25,7/7/2021 18:06, 7/07/2021 02:06:04 PM
766,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4346.75,7/7/2021 15:46, 7/07/2021 11:46:04 AM
767,TickTools S&P500, top 42 percentile buyer Exhaustion confirmed at: 4342.75,7/7/2021 15:39, 7/07/2021 11:39:03 AM
768,TickTools S&P500, top 58 percentile buyer Exhaustion confirmed at: 4340.75,7/7/2021 15:32, 7/07/2021 11:32:03 AM
769,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4340.25,7/7/2021 15:30, 7/07/2021 11:30:03 AM
770,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4338.75,7/7/2021 15:25, 7/07/2021 11:25:03 AM
771,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34451,7/7/2021 15:09, 7/07/2021 11:09:04 AM
772,TickTools S&P500, top 66 percentile buyer Exhaustion confirmed at: 4330.75,7/7/2021 14:50, 7/07/2021 10:50:03 AM
773,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4324,7/7/2021 14:43, 7/07/2021 10:43:03 AM
774,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4326.50,7/7/2021 14:41, 7/07/2021 10:41:04 AM
775,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4330.75,7/7/2021 14:30, 7/07/2021 10:30:03 AM
776,TickTools S&P500, top 49 percentile seller Exhaustion confirmed at: 4339.50,7/7/2021 14:23, 7/07/2021 10:23:04 AM
777,TickTools S&P500, top 47 percentile buyer Exhaustion confirmed at: 4335,7/6/2021 19:45, 7/06/2021 03:45:04 PM
